species;xcoord;ycoord
MALMON;708897.5758;6281265.646
MALMON;708734.059;6281416.901
MALMON;708857.276;6281510.538
MALMON;708631.1707;6281629.146
MALMON;710090.7409;6285223.115
MALMON;708837.6161;6281251.226
MALMON;744531.7137;6269452.363
MALMON;755239.0163;6292886.243
MALMON;708481.3247;6285771.443
MALMON;708421.8794;6285765.363
MALMON;708477.4685;6285698.867
MALMON;708504.0546;6285725.13
MALMON;740931.9819;6270087.497
MALMON;741100.067;6270546.951
MALMON;720826.7796;6282164.006
MALMON;720766.9314;6282225.159
MALMON;720526.9992;6282490.446
MALMON;708876.8463;6282064.809
MALMON;708879.4187;6282072.37
MALMON;753918.6693;6281010.682
MALMON;721030.4517;6281813.59
MALMON;720333.5189;6282469.71
MALMON;745482.9049;6277125.168
MALMON;708704.1711;6282495.34
MALMON;708879.0603;6282039.918
MALMON;709348.22;6286031.157
MALMON;721949.7566;6281396.919
MALMON;709165.2464;6286831.838
MALMON;709532.8196;6286276.927
MALMON;721938.8113;6281410.663
MALMON;722185.8226;6281436.302
MALMON;709597.966;6286296.362
MALMON;722426.3648;6281395.689
MALMON;766273.8406;6286287.052
MALMON;781744.9865;6283672.976
MALMON;766086.7922;6289485.58
MALMON;766086.1986;6286374.583
MALMON;717825.0442;6261992.548
MALMON;787046.3335;6311729.863
MALMON;787105.0011;6279443.208
MALMON;827971.7683;6293661.819
MALMON;778155.7029;6274477.143
MALMON;773239.4645;6273288.389
MALMON;778130.212;6274598.87
MALMON;778184.6208;6274497.645
MALMON;707055.785;6219599.377
MALMON;820880.6151;6309901.108
MALMON;766690.8582;6269226.103
MALMON;768422.2449;6269958.09
MALMON;713005.1723;6239799.534
MALMON;768646.7951;6269082.392
MALMON;714804.6666;6243396.997
MALMON;784798.9576;6274234.104
MALMON;703778.6075;6223724.2
MALMON;702523.94;6191940.346
MALMON;626464.7652;6224050.807
MALMON;652606.4215;6231155.38
MALMON;652718.0593;6230969.259
MALMON;647696.9347;6233324.389
MALMON;647696.9347;6233324.389
MALMON;647766.2201;6233509.121
MALMON;652835.5984;6231586.052
MALMON;668764.3059;6221451.726
MALMON;689099.6732;6170552.051
MALMON;726925.9194;6285316.471
MALMON;810123.8006;6342579.253
MALMON;799019.141;6315913.139
MALMON;814968.5264;6324321.857
MALMON;816192.3481;6327473.019
MALMON;668608.7937;6225323.684
MALMON;745053.2484;6260069.088
MALMON;761145.8854;6269428.549
MALMON;758825.3737;6267317.097
MALMON;768193.1776;6273456.901
MALMON;755745.5807;6264299.459
MALMON;733504.9407;6286484.057
MALMON;692026.9495;6191839.74
MALMON;695936.4287;6222781.799
MALMON;696512.5808;6223115.007
MALMON;758392.1655;6266646.206
MALMON;760212.8847;6268786.12
MALMON;734020.5268;6286153.382
MALMON;761904.1789;6269302.472
MALMON;762215.0123;6270772.689
MALMON;723941.4874;6240279.671
MALMON;723465.6727;6240644.77
MALMON;723461.0028;6240144.493
MALMON;734179.0464;6286076.435
MALMON;745713.8719;6261474.334
MALMON;774019.8702;6273627.363
MALMON;702759.6066;6227915.847
MALMON;702835.5471;6225413.927
MALMON;702658.6614;6226947.997
MALMON;816460.56;6309332.414
MALMON;701906.685;6253004.033
MALMON;726661.0566;6284140.378
MALMON;693021.3147;6204458.027
MALMON;773689.8788;6299798.558
MALMON;788487.179;6281213.198
MALMON;816702.1304;6335105.217
MALMON;743797.9654;6273860.95
MALMON;808040.0485;6279478.093
MALMON;813816.8462;6280311.071
MALMON;768243.61;6269709.789
MALMON;773013.773;6272971.555
MALMON;728499.538;6243596.952
MALMON;807102.2383;6293264.861
MALMON;806812.3497;6296417.533
MALMON;788630.4863;6295759.242
MALMON;797953.6095;6296972.7
MALMON;776803.6874;6310264.062
MALMON;742337.6469;6276989.705
MALMON;692176.5215;6172127.824
MALMON;681067.0891;6176257.778
MALMON;675912.8796;6240864.869
MALMON;708315.3884;6245134.01
MALMON;684851.658;6239146.641
MALMON;732434.9028;6244543.618
MALMON;727557.4876;6244123.318
MALMON;685885.8931;6159214.671
MALMON;685943.3147;6159288.633
MALMON;673363.8865;6239686.401
MALMON;687820.4663;6166765.62
MALMON;687831.7161;6167330.772
MALMON;688019.6102;6168428.282
MALMON;688323.3178;6169694.09
MALMON;688358.2572;6169665.107
MALMON;688393.5628;6169932.33
MALMON;703226.2118;6247928.859
MALMON;688539.1596;6170704.783
MALMON;688590.4583;6170220.622
MALMON;688595.8343;6170288.574
MALMON;720308.4299;6236428.009
MALMON;702226.5124;6228926.949
MALMON;649533.3475;6245919.401
MALMON;694340.4063;6168431.701
MALMON;694194.6461;6182822.353
MALMON;693073.8214;6183188.266
MALMON;708301.7529;6152156.673
MALMON;708248.0988;6152155.984
MALMON;708231.4664;6152023.9
MALMON;707394.7311;6152283.432
MALMON;707174.9607;6150586.015
MALMON;772929.5528;6308723.5
MALMON;769713.7182;6290920.935
MALMON;775174.4381;6294550.12
MALMON;773006.6748;6289351.756
MALMON;819578.9859;6308051.76
MALMON;819778.2577;6319853.957
MALMON;792789.9098;6319948.643
MALMON;821213.9817;6306067.275
MALMON;806225.2966;6290142.073
MALMON;808731.8858;6322267.267
MALMON;803879.7954;6318350.847
MALMON;819237.7396;6308455.82
MALMON;820056.641;6303592.022
MALMON;807891.0829;6322453.852
MALMON;821591.1542;6301469.329
MALMON;816711.9115;6307509.947
MALMON;824772.1072;6293416.194
MALMON;804475.5926;6322160.663
MALMON;820472.7539;6300758.808
MALMON;803675.1706;6294090.249
MALMON;821781.091;6356531.589
MALMON;809146.8693;6355567.568
MALMON;833926.4016;6338452.661
MALMON;802669.1365;6291530.829
MALMON;794748.7572;6318063.055
MALMON;804543.567;6315857.034
MALMON;814199.4532;6297525.784
MALMON;828566.8245;6298075.429
MALMON;826628.3147;6299827.101
MALMON;825517.1668;6299834.279
MALMON;824963.5035;6299991.089
MALMON;787407.3788;6280473.608
MALMON;806145.6777;6300220.287
MALMON;807221.2541;6301349.72
MALMON;812016.1795;6293808.396
MALMON;806155.1153;6281416.954
MALMON;794990.735;6298404.066
MALMON;699839.8944;6173189.241
MALMON;797943.0162;6330438.151
MALMON;806984.9994;6324216.441
MALMON;798750.4717;6312870.095
MALMON;789805.5127;6318891.618
MALMON;813064.9416;6280162.718
MALMON;802133.5031;6321722.359
MALMON;816539.75;6345084.908
MALMON;677368.5868;6169299.452
MALMON;730266.1376;6282911.794
MALMON;731035.7403;6282850.035
MALMON;731193.0637;6282647.42
MALMON;733136.8523;6276628.851
MALMON;689242.1283;6258924.625
MALMON;747717.6827;6276132.082
MALMON;763795.0861;6284797.951
MALMON;764421.5141;6287682.493
MALMON;756333.7089;6262338.534
MALMON;807512.198;6283689.998
MALMON;753195.4764;6265504.927
MALMON;829956.255;6306331.978
MALMON;728529.6941;6285713.605
MALMON;754771.6563;6266774.712
MALMON;812963.0254;6297880.082
MALMON;829644.9642;6313158.654
MALMON;829565.1492;6312977.624
MALMON;829572.568;6312977.613
MALMON;815672.5466;6296391.967
MALMON;771739.7823;6268023.801
MALMON;688236.1489;6173089.295
MALMON;756369.4694;6262368.949
MALMON;756113.4943;6262316.765
MALMON;686660.9559;6235783.557
MALMON;814800.2053;6296015.219
MALMON;805561.7237;6295550.732
MALMON;815679.3163;6296555.33
MALMON;769467.7085;6286954.642
MALMON;686822.1245;6236303.567
MALMON;765805.2263;6276107.827
MALMON;765807.2014;6276110.378
MALMON;776601.3909;6319098.088
MALMON;690441.8777;6239129.32
MALMON;691303.7646;6239253.687
MALMON;757539.1482;6262826.328
MALMON;763290.3745;6269973.468
MALMON;763433.8146;6270103.627
MALMON;687329.3021;6237019.421
MALMON;829507.6433;6313053.497
MALMON;734665.5803;6244181.627
MALMON;734653.7291;6244140.225
MALMON;734663.065;6244913.228
MALMON;733760.0959;6246506.933
MALMON;771698.6765;6267974.037
MALMON;688207.6623;6172247.557
MALMON;771255.367;6268496.673
MALMON;782646.0089;6280136.289
MALMON;738556.2088;6302394.127
MALMON;625550.1248;6219376.431
MALMON;783395.3941;6291943.998
MALMON;700281.4446;6176439.051
MALMON;769044.3546;6304352.588
MALMON;767760.5171;6272444.668
MALMON;771841.7203;6274979.845
MALMON;767308.1829;6281438.214
MALMON;726106.2867;6255152.741
MALMON;735035.2269;6263161.801
MALMON;701791.82;6178910.017
MALMON;797808.0305;6369892.96
MALMON;793569.556;6273437.925
MALMON;717942.3244;6259885.845
MALMON;693089.288;6204356.023
MALMON;836078.5266;6312153.631
MALMON;728245.635;6283457.874
MALMON;687434.5868;6164597.705
MALMON;687431.3964;6164644.543
MALMON;638749.6139;6210339.647
MALMON;682337.5813;6165388.249
MALMON;755610.553;6303388.667
MALMON;753355.0528;6281084.022
MALMON;753504.1035;6281018.301
MALMON;758151.0961;6287053.323
MALMON;756704.4839;6279732.093
MALMON;768651.3404;6271775.697
MALMON;788449.686;6279872.968
MALMON;756840.8932;6279630.114
MALMON;690342.9971;6189552.854
MALMON;756992.102;6284662.335
MALMON;754617.1424;6301918.08
MALMON;756738.1717;6279630.418
MALMON;758066.9329;6285254.134
MALMON;692431.0977;6162507.225
MALMON;685879.0197;6179921.399
MALMON;690139.6666;6161161.268
MALMON;690316.2131;6161203.204
MALMON;689751.8482;6182578.908
MALMON;699729.1862;6188830.395
MALMON;699775.8413;6173177.304
MALMON;699886.1447;6171451.553
MALMON;688199.1594;6188887.735
MALMON;687344.7685;6177627.243
MALMON;661953.7299;6178522.584
MALMON;741434.6703;6276774.27
MALMON;746256.8649;6265790.324
MALMON;733510.3022;6277664.649
MALMON;741084.1154;6288421.531
MALMON;734136.2573;6286037.863
MALMON;727412.3078;6284793.77
MALMON;736607.6859;6283272.815
MALMON;737404.5851;6294959.923
MALMON;737921.8114;6282847.614
MALMON;745572.0317;6265341.129
MALMON;736944.7696;6283999.16
MALMON;743288.4918;6297762.732
MALMON;733512.4126;6277647.322
MALMON;728299.0728;6286578.603
MALMON;726477.9464;6295658.957
MALMON;743279.129;6272422.735
MALMON;743209.2892;6286042.827
MALMON;742075.4635;6288791.974
MALMON;739559.7484;6292269.01
MALMON;729771.3646;6273611.939
MALMON;739824.2663;6289998.421
MALMON;739307.6871;6290385.847
MALMON;741254.5754;6294751.798
MALMON;736946.9288;6283988.614
MALMON;740924.7401;6294305.252
MALMON;743269.2849;6297544.232
MALMON;744397.1147;6298799.326
MALMON;736942.4221;6284278.769
MALMON;730602.2139;6277863.424
MALMON;833397.5115;6347360.169
MALMON;813383.0276;6371332.006
MALMON;786729.5477;6300935.951
MALMON;649669.3189;6172978.196
MALMON;691837.5264;6168617.629
MALMON;809218.4767;6272791.036
MALMON;838520.0843;6340827.239
MALMON;735690.3729;6305521.398
MALMON;840328.3892;6343847.659
MALMON;826892.8844;6293117.79
MALMON;824266.0163;6294266.381
MALMON;825406.8454;6293221.709
MALMON;824255.3888;6294232.828
MALMON;725882.2958;6248769.147
MALMON;715980.1922;6248068.527
MALMON;764035.219;6300398.639
MALMON;757351.2237;6314992.279
MALMON;743453.9197;6283220.742
MALMON;743300.2427;6283121.147
MALMON;757977.989;6266107.274
MALMON;759264.3076;6267254.169
MALMON;784172.4885;6287425.78
MALMON;779133.1701;6320283.345
MALMON;779636.5688;6284504.34
MALMON;779939.4815;6286074.034
MALMON;780547.6711;6314122.977
MALMON;758244.5119;6300456.117
MALMON;823135.6185;6317824.066
MALMON;776879.4148;6300258.691
MALMON;773270.2393;6277766.373
MALMON;776906.3239;6300839.872
MALMON;776691.491;6300008.542
MALMON;779333.5615;6275874.799
MALMON;781853.9156;6286032.433
MALMON;702424.038;6284840.888
MALMON;780514.379;6313687.771
MALMON;741188.3788;6281922.273
MALMON;713985.3426;6296088.6
MALMON;769952.1162;6290063.049
MALMON;734935.5151;6262486.873
MALMON;750116.9843;6303441.583
MALMON;712019.4998;6253653.329
MALMON;781093.9229;6286240.799
MALMON;797424.174;6350065.681
MALMON;795354.9957;6351063.672
MALMON;793985.9402;6265635.25
MALMON;773120.4462;6268976.43
MALMON;711468.3194;6152913.075
MALMON;702614.5399;6171613.596
MALMON;704539.7732;6150010.873
MALMON;773269.5946;6272100.798
MALMON;767209.3512;6268778.106
MALMON;767037.1607;6268998.602
MALMON;768355.4399;6267873.556
MALMON;803588.7001;6283059.035
MALMON;802943.5233;6287716.599
MALMON;785471.4996;6278362.449
MALMON;768531.5774;6272204.526
MALMON;727243.3778;6285017.452
MALMON;730224.4842;6282311.708
MALMON;767252.2596;6282439.877
MALMON;679431.0048;6156319.579
MALMON;680021.9175;6155761.516
MALMON;707314.7336;6151229.464
MALMON;708701.7499;6151771.615
MALMON;702405.8681;6171882.687
MALMON;707487.4866;6151429.907
MALMON;693875.1599;6157711.402
MALMON;690788.7657;6161322.549
MALMON;689476.0028;6170326.188
MALMON;663192.4783;6177191.626
MALMON;687295.7483;6161977.247
MALMON;693873.117;6157685.065
MALMON;687468.2021;6164566.473
MALMON;693880.9177;6157675.847
MALMON;690631.3252;6161260.145
MALMON;691612.7374;6169543.672
MALMON;696443.6;6174239.2
MALMON;687280.6138;6161979.638
MALMON;691488.6211;6175823.543
MALMON;684624.7595;6192574.431
MALMON;685102.6691;6191621.879
MALMON;684562.8645;6177271.477
MALMON;685712.8429;6170833.966
MALMON;676313.2497;6170524.775
MALMON;684028.2741;6181179.44
MALMON;694269.2942;6157721.702
MALMON;687438.298;6164641.587
MALMON;692646.6921;6172077.525
MALMON;688440.6007;6158746.479
MALMON;690831.2865;6161291.148
MALMON;702574.475;6206154.908
MALMON;799475.4332;6313603.426
MALMON;799239.5111;6312678.909
MALMON;789188.1619;6278850.549
MALMON;728724.3538;6296302.477
MALMON;727926.1238;6296381.157
MALMON;819270.0405;6367245.958
MALMON;795044.0163;6367169.01
MALMON;689466.2;6165063.4
MALMON;670241.118;6246167.752
MALMON;701013.0301;6170702.965
MALMON;773363.6848;6275962.015
MALMON;781073.8848;6284166.68
MALMON;768247.1169;6300335.232
MALMON;687680.4511;6159840.194
MALMON;806034.0467;6307603.513
MALMON;825697.6242;6330262.016
MALMON;826451.1157;6320596.54
MALMON;764421.53;6287681.317
MALMON;764474.4306;6287761.762
MALMON;830472.8472;6313714.422
MALMON;768793.9464;6299439.732
MALMON;769335.7556;6297911.09
MALMON;764450.9047;6287687.616
MALMON;830557.2815;6313715.049
MALMON;781773.0442;6326486.018
MALMON;779013.0052;6328281.19
MALMON;691010.3691;6192250.528
MALMON;690957.3912;6192263.254
MALMON;690480.5687;6192010.805
MALMON;690953.9274;6192298.259
MALMON;690973.5232;6192596.716
MALMON;792031.9643;6366577.032
MALMON;733618.3331;6254799.13
MALMON;733580.5759;6254772.066
MALMON;733574.0395;6254793.073
MALMON;753904.1019;6299196.116
MALMON;765455.0037;6263926.378
MALMON;786086.1469;6285667.809
MALMON;785074.4352;6287253.521
MALMON;716049.6603;6290349.485
MALMON;713826.7999;6283379.053
MALMON;787146.6202;6282476.954
MALMON;788653.2947;6279885.175
MALMON;779559.9887;6272855.268
MALMON;773521.4723;6270440.435
MALMON;707953.0561;6296244.422
MALMON;699718.7285;6174756.561
MALMON;694065.2681;6164747.575
MALMON;698357.7031;6160579.696
MALMON;744702.1862;6292992.803
MALMON;769333.2289;6271994.326
MALMON;769094;6317113
MALMON;802470.2236;6327093.934
MALMON;796016;6323185
MALMON;733074.2656;6249467.084
MALMON;718000.4246;6263242.594
MALMON;783717.5101;6342219.326
MALMON;761965.3227;6287494.659
MALMON;759306.6548;6269222.024
MALMON;732189.3193;6291092.123
MALMON;758860.1625;6268502.634
MALMON;761608.3737;6270610.974
MALMON;827272.2202;6311994.689
MALMON;767269.0024;6272614.019
MALMON;708033.0286;6224447.551
MALMON;708065.659;6224421.629
MALMON;809632.1543;6323864.974
MALMON;711360.0545;6243017.354
MALMON;763808.2123;6272297.836
MALMON;764636.1003;6272960.06
MALMON;758130.3147;6268122.146
MALMON;761565.7421;6270620.789
MALMON;761678.465;6270579.75
MALMON;757986.4493;6267884.418
MALMON;810370.4223;6323533.3
MALMON;651099.6661;6234495.592
MALMON;761500.2054;6270599.038
MALMON;762919.7104;6274592.023
MALMON;767092.3764;6270320.142
MALMON;705189.6675;6213606.424
MALMON;766680.3167;6271743.54
MALMON;762862.4774;6291349.632
MALMON;821020.8998;6327509.806
MALMON;711341.4263;6243152.548
MALMON;705124.4933;6213797.952
MALMON;758044.16;6272181.741
MALMON;704997.2648;6213615.056
MALMON;807480.1178;6300373.635
MALMON;676637.2129;6168832.137
MALMON;810985.9783;6325822.11
MALMON;733791.2568;6253941.62
MALMON;807661.376;6300176.648
MALMON;749331.225;6262534.96
MALMON;790463.9761;6297207.937
MALMON;817878.1617;6312405.679
MALMON;739872.2134;6284075.71
MALMON;735145.5639;6266698.337
MALMON;817679.3663;6312768.742
MALMON;768230.6216;6313443.276
MALMON;817657.0596;6312801.67
MALMON;828555.7122;6303599.296
MALMON;759237.6311;6269242.502
MALMON;761152.7077;6270354.615
MALMON;739462.9356;6284362.121
MALMON;718114.2308;6243829.034
MALMON;761971.8865;6287482.212
MALMON;764414.3029;6272925.362
MALMON;711435.9781;6241895.983
MALMON;677744.335;6167793.787
MALMON;764362.6334;6267046.336
MALMON;822459.6257;6321005.561
MALMON;822460.4279;6321005.577
MALMON;735344.1027;6266643.858
MALMON;781108.4478;6290382.47
MALMON;718173.8391;6244284.982
MALMON;808016.8292;6328279.786
MALMON;779593.8572;6286170.846
MALMON;735369.6251;6266710.689
MALMON;786532.1736;6333736.251
MALMON;761701.784;6270568.416
MALMON;781415.5875;6330318.553
MALMON;676844.778;6168063.893
MALMON;820140.6976;6296988.089
MALMON;748703.8053;6262630.189
MALMON;797678.0973;6295636.432
MALMON;781277.0338;6289626.418
MALMON;785455.5444;6332165.972
MALMON;788155.454;6294319.227
MALMON;772394.7393;6316935.282
MALMON;784866.0937;6340624.98
MALMON;698627.8541;6206324.671
MALMON;683349.7983;6176196.949
MALMON;698645.0179;6206770.674
MALMON;700943.3932;6233831.641
MALMON;772322.4513;6316121.703
MALMON;771985.1109;6316130.531
MALMON;808467.0153;6320637.633
MALMON;791770.5772;6332216.03
MALMON;688252.3872;6167547.006
MALMON;687683.5241;6167528.286
MALMON;689660.1054;6169954.593
MALMON;693690.4953;6168711.681
MALMON;695127.1458;6169087.393
MALMON;830991.374;6303832.733
MALMON;830152.3191;6306164.362
MALMON;672310.6482;6231036.307
MALMON;647978.952;6244717.511
MALMON;729498.1197;6250637.961
MALMON;732913.4762;6260457.677
MALMON;751525.355;6275688.159
MALMON;704140.9307;6251284.59
MALMON;689123.2358;6199456.009
MALMON;755858.9966;6276563.423
MALMON;697970.5144;6239646.829
MALMON;684099.1198;6186282.288
MALMON;735626.6334;6268156.164
MALMON;759071.6356;6274804.971
MALMON;648646.4739;6244522.971
MALMON;673603.3202;6232142.368
MALMON;735589.0346;6280643.371
MALMON;747730.4128;6290347.854
MALMON;631692.266;6217976.215
MALMON;632453.7198;6218413.235
MALMON;754316.8067;6278819.178
MALMON;808467.0153;6320637.633
MALMON;653498.8028;6168666.421
MALMON;765365.2561;6295164.92
MALMON;810370.4266;6323532.545
MALMON;781321.6535;6289415.818
MALMON;699696.0041;6254474.925
MALMON;767259.4156;6318936.3
MALMON;809246.5897;6302447.702
MALMON;806268.9003;6283303.284
MALMON;806268.2869;6283302.665
MALMON;809380.2751;6301894.599
MALMON;807979.1864;6291280.71
MALMON;812604.796;6283000.753
MALMON;809299.6792;6301876.712
MALMON;807086.1512;6283602.189
MALMON;759117.4715;6300091.057
MALMON;764117.4707;6307333.26
MALMON;766094.5953;6279832.131
MALMON;754769.4294;6280281.059
MALMON;841330.2545;6311150.979
MALMON;819893.1846;6340659.482
MALMON;822258.6903;6344095.482
MALMON;797263.9759;6320407.203
MALMON;795318.7584;6322473.292
MALMON;796256.0649;6311245.136
MALMON;798629.9875;6320700.273
MALMON;798972.0524;6318974.934
MALMON;807061.9457;6293867.806
MALMON;796626.8399;6296110.278
MALMON;794583.313;6323150.801
MALMON;795507.8471;6321834.614
MALMON;821184.6422;6306057.712
MALMON;801383.4382;6281144.871
MALMON;810894.0773;6279427.364
MALMON;802417.94;6289667.058
MALMON;813860.8754;6284923.244
MALMON;806458.12;6281084.206
MALMON;683789.3821;6240375.308
MALMON;661205.1015;6207778.551
MALMON;656559.9082;6244974.01
MALMON;701617.9924;6227009.449
MALMON;692751.1099;6228655.114
MALMON;667082.8346;6235091.149
MALMON;644298.5353;6205210.562
MALMON;642555.8914;6204663.799
MALMON;657805.5845;6241639.469
MALMON;640177.7957;6203836.365
MALMON;692353.9814;6232551.214
MALMON;692572.6429;6232727.163
MALMON;640487.357;6204814.897
MALMON;706724.6318;6224240.51
MALMON;733289.7463;6267193.123
MALMON;775058.1982;6287943.078
MALMON;771525.6881;6268888.012
MALMON;769694.0875;6269074.172
MALMON;793315.6163;6290447.342
MALMON;822382.3917;6307532.21
MALMON;805684.6325;6313155.926
MALMON;766026.0388;6272602.824
MALMON;811385.0075;6382926.953
MALMON;810991.0073;6385397.047
MALMON;812148.9827;6384423.976
MALMON;812695.0037;6383172.998
MALMON;812145.0097;6384424.016
MALMON;811484.994;6382898.955
MALMON;812283.0145;6384743.009
MALMON;769502.0832;6269387.92
MALMON;768547.9631;6269548.173
MALMON;768852.3791;6269190.283
MALMON;686108.8027;6214594.584
MALMON;706935.0693;6222203.364
MALMON;765556.2926;6267727.905
MALMON;712582.8227;6152503.108
MALMON;788564.6562;6281939.197
MALMON;732601.7785;6249339.067
MALMON;649555.8326;6250336.52
MALMON;769603.154;6288034.591
MALMON;705102.2946;6274898.733
MALMON;788061.0731;6281285.085
MALMON;774291.6525;6273571.253
MALMON;728639.4951;6287923.802
MALMON;745041.2617;6260735.937
MALMON;732610.8141;6251712.301
MALMON;749797.1767;6263005.422
